leaf_path	block_idx	fence_lang	line_start	line_end	n_lines	label_class	runnability	has_output_annot	sha1
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	2	bash	112	122	9	MIXED	RUNNABLE	0	d9328c14209fbf9cd6f86ba12f16dea48dc4ad6d
22_Idioms-Patterns-and-Anti-Patterns/04_Default-value-patterns.md	1	bash	27	40	12	NEUTRAL	RUNNABLE	0	10911dbd217c93128c62e3eee6b660eec951f70a
22_Idioms-Patterns-and-Anti-Patterns/04_Default-value-patterns.md	2	bash	50	57	6	MIXED	RUNNABLE	1	de5bf0ce97a766769a3693a0ba92a268a8490629
22_Idioms-Patterns-and-Anti-Patterns/05_Lazy-initialisation.md	1	bash	6	13	6	NEUTRAL	RUNNABLE	0	f59732c16f2411b26ee9ec0f708d643034fa9543
22_Idioms-Patterns-and-Anti-Patterns/06_Memoisation.md	1	bash	6	16	9	NEUTRAL	RUNNABLE	0	e2d5448babde11cf1b5e55ab9bcbe9142a55fbf7
22_Idioms-Patterns-and-Anti-Patterns/07_Iterating-an-associative-array-deterministically.md	1	bash	6	10	3	NEUTRAL	RUNNABLE	0	e7a1ad1a4940e4088b4bb92ec3b9b410e21fbb34
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	1	bash	19	27	7	NEUTRAL	RUNNABLE	1	30eea99d131cd247b44fec82b310e10ddd06abf3
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	2	bash	38	65	26	RIGHT	RUNNABLE	1	dc66b63d559da094655cbb5c3606790e5ae26522
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	3	bash	74	85	10	NEUTRAL	RUNNABLE	1	07ea6b03857ce80b51bc306054bee832832c27f4
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	4	bash	90	101	10	NEUTRAL	RUNNABLE	1	c5235cf4525767dc50eeb0e120a47fb5a4f302a3
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	5	bash	106	114	7	MIXED	RUNNABLE	1	89328d70689a71b8caab73323426f071c8e5945c
22_Idioms-Patterns-and-Anti-Patterns/09_Reading-config-files-safely.md	1	bash	6	17	10	NEUTRAL	NEEDS_INPUT	0	fdeed71f08fac8a0c11313685076cc0451141eb6
22_Idioms-Patterns-and-Anti-Patterns/10_Atomic-file-write.md	1	bash	14	55	40	NEUTRAL	DESTRUCTIVE	0	18e752123e19422005b26be670dd41b527b084cc
22_Idioms-Patterns-and-Anti-Patterns/10_Atomic-file-write.md	2	bash	71	82	10	MIXED	RUNNABLE	0	4855cb2f634abca636caa38ac352fc3399cbf4dd
22_Idioms-Patterns-and-Anti-Patterns/11_Exclusive-lock.md	1	bash	13	51	37	NEUTRAL	RUNNABLE	0	368983c43bf0a158668de40ecc88bfb71f36911d
22_Idioms-Patterns-and-Anti-Patterns/11_Exclusive-lock.md	2	bash	72	84	11	MIXED	RUNNABLE	0	2b2ce3343b9a35f964e0815af86a31392d3df080
22_Idioms-Patterns-and-Anti-Patterns/12_Bounded-retry-with-exponential-backoff.md	1	bash	6	20	13	NEUTRAL	RUNNABLE	0	8f1416140e473f4bb7f89a2406d0b1d8c6ff9c0e
22_Idioms-Patterns-and-Anti-Patterns/13_Tempdir-lifecycle.md	1	bash	11	53	41	NEUTRAL	DESTRUCTIVE	0	8bab076208ae83ff80d9587eb30cef0e8d80cb3b
22_Idioms-Patterns-and-Anti-Patterns/13_Tempdir-lifecycle.md	2	bash	72	86	13	MIXED	DESTRUCTIVE	0	4c34a433bb53daba04777a11b43e07ef5ca97bea
22_Idioms-Patterns-and-Anti-Patterns/14_Mock-friendly-subprocess-wrapper.md	1	bash	6	8	1	NEUTRAL	RUNNABLE	0	999f16c5753b19172725fccb42240b3a54286947
22_Idioms-Patterns-and-Anti-Patterns/15_Stack-trace-error-reporter.md	1	bash	12	74	61	NEUTRAL	RUNNABLE	0	e718e44ea3a79880103666dae7b8976f17fd1eea
22_Idioms-Patterns-and-Anti-Patterns/15_Stack-trace-error-reporter.md	2	NONE	78	84	5	NEUTRAL	FRAGMENT	0	68bb3208cd9fe3a43a0a8653c240c00373cebcff
22_Idioms-Patterns-and-Anti-Patterns/15_Stack-trace-error-reporter.md	3	bash	103	111	7	MIXED	RUNNABLE	0	30ee7a5515b0cfec020dc29e62243fb563a88dbd
22_Idioms-Patterns-and-Anti-Patterns/16_Self-test-mode-dual-purpose-script.md	1	bash	6	10	3	NEUTRAL	RUNNABLE	0	5aaf04c979d333d26d94a3756afe5e9c67e20543
23_POSIX-Conformance-and-Portability/03_Bash-vs-dash.md	1	text	32	41	8	NEUTRAL	FRAGMENT	0	836b02d7d169bb2f9fb6a0b7d8c5b22a6e67ae42
23_POSIX-Conformance-and-Portability/03_Bash-vs-dash.md	2	bash	53	59	5	NEUTRAL	RUNNABLE	0	cd58c89a953f5bec78133d0e8281b64649e9dd8d
23_POSIX-Conformance-and-Portability/03_Bash-vs-dash.md	3	text	61	67	5	NEUTRAL	FRAGMENT	0	4af886de4c772c1a3d59b75cb86e9686fcfd5bbb
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	1	bash	21	34	12	NEUTRAL	RUNNABLE	1	0904e58d0c3737c9ae0547e13efefdb3df4e45e8
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	2	bash	41	46	4	NEUTRAL	RUNNABLE	1	2f2f01449786b3fc87918dd5a82a8d13d3dfe7ca
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	3	bash	55	66	10	NEUTRAL	RUNNABLE	1	0522821da1f8626b5b93485f600b0bf5effcf632
23_POSIX-Conformance-and-Portability/12_Targeting-multiple-Bash-versions.md	1	bash	17	24	6	NEUTRAL	RUNNABLE	0	1466641537d5050a131ef0f6ecaab25360574117
23_POSIX-Conformance-and-Portability/12_Targeting-multiple-Bash-versions.md	2	bash	36	48	11	NEUTRAL	RUNNABLE	0	2da314df1266c81cb8f1a86a92481a25f5fb40fa
23_POSIX-Conformance-and-Portability/12_Targeting-multiple-Bash-versions.md	3	bash	63	77	13	NEUTRAL	RUNNABLE	0	6ec5c090454837fba47833fada52e82211501bfc
24_Bash-Internals/01_The-execution-pipeline.md	1	bash	35	44	8	NEUTRAL	RUNNABLE	0	d226d60f800fb3c25648e191c57b105d3c617a88
24_Bash-Internals/01_The-execution-pipeline.md	2	bash	58	67	8	NEUTRAL	RUNNABLE	0	ab37ee7ed3a62b4b633bb5c385e83171b266d66b
24_Bash-Internals/08_Subshell-forking.md	1	bash	40	62	21	NEUTRAL	RUNNABLE	0	26d5876b3c2510d0a96c081b9036f152706086f6
24_Bash-Internals/08_Subshell-forking.md	2	NONE	66	71	4	NEUTRAL	FRAGMENT	0	a80b36f8f418f89944c43805ebb5da7a89e2a260
24_Bash-Internals/08_Subshell-forking.md	3	bash	83	99	15	MIXED	NEEDS_INPUT	1	d810e3eae398ac920dc835aaf2a7dfa2b7934690
24_Bash-Internals/09_Builtin-loadables.md	1	bash	27	39	11	NEUTRAL	RUNNABLE	0	9df93f79286a71db47521f50feddddfdfd7b2ddc
24_Bash-Internals/09_Builtin-loadables.md	2	bash	73	77	3	NEUTRAL	RUNNABLE	0	346681bf18526a989758c1c8e43f7ddd15e5a8b0
25_Bash-5.3-and-the-Future/01_No-fork-command-substitution-cmd.md	1	bash	22	44	21	NEUTRAL	RUNNABLE	1	35a81630a5f806415f644417300472fc19923e62
25_Bash-5.3-and-the-Future/01_No-fork-command-substitution-cmd.md	2	bash	86	93	6	MIXED	RUNNABLE	1	189d08f323dce406297450444f10069e919bd33e
99_Appendices/E_shopt-Options-Reference.md	1	bash	121	124	2	NEUTRAL	RUNNABLE	0	d23658c9c190cbe1992ac4a0f1944d4f02125da8
